ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-01-24 02:00:00+00:00,34,1,42002219,108.40625,108.53125,108.390625,108.5,39997,ZN.v.0
2025-01-24 03:00:00+00:00,34,1,42002219,108.484375,108.515625,108.46875,108.5,23204,ZN.v.0
2025-01-24 04:00:00+00:00,34,1,42002219,108.5,108.5,108.453125,108.46875,9251,ZN.v.0
2025-01-24 05:00:00+00:00,34,1,42002219,108.453125,108.46875,108.421875,108.453125,15003,ZN.v.0
2025-01-24 06:00:00+00:00,34,1,42002219,108.453125,108.53125,108.453125,108.515625,16500,ZN.v.0
2025-01-24 07:00:00+00:00,34,1,42002219,108.515625,108.53125,108.453125,108.484375,22924,ZN.v.0
2025-01-24 08:00:00+00:00,34,1,42002219,108.484375,108.59375,108.4375,108.46875,86685,ZN.v.0
2025-01-24 09:00:00+00:00,34,1,42002219,108.46875,108.53125,108.375,108.4375,56241,ZN.v.0
2025-01-24 10:00:00+00:00,34,1,42002219,108.421875,108.453125,108.390625,108.421875,23259,ZN.v.0
2025-01-24 11:00:00+00:00,34,1,42002219,108.421875,108.453125,108.34375,108.34375,41125,ZN.v.0
2025-01-24 12:00:00+00:00,34,1,42002219,108.34375,108.421875,108.328125,108.34375,36378,ZN.v.0
2025-01-24 13:00:00+00:00,34,1,42002219,108.34375,108.40625,108.328125,108.390625,69642,ZN.v.0
2025-01-24 14:00:00+00:00,34,1,42002219,108.390625,108.453125,108.234375,108.34375,201664,ZN.v.0
2025-01-24 15:00:00+00:00,34,1,42002219,108.359375,108.65625,108.328125,108.609375,251049,ZN.v.0
2025-01-24 16:00:00+00:00,34,1,42002219,108.609375,108.625,108.515625,108.5625,141611,ZN.v.0
2025-01-24 17:00:00+00:00,34,1,42002219,108.5625,108.609375,108.484375,108.5,74377,ZN.v.0
2025-01-24 18:00:00+00:00,34,1,42002219,108.484375,108.515625,108.421875,108.4375,101086,ZN.v.0
2025-01-24 19:00:00+00:00,34,1,42002219,108.453125,108.515625,108.4375,108.46875,115083,ZN.v.0
2025-01-24 20:00:00+00:00,34,1,42002219,108.484375,108.515625,108.4375,108.5,87523,ZN.v.0
2025-01-24 21:00:00+00:00,34,1,42002219,108.515625,108.515625,108.453125,108.46875,78581,ZN.v.0
2025-01-26 23:00:00+00:00,34,1,42002219,108.515625,108.640625,108.5,108.609375,31093,ZN.v.0
2025-01-27 00:00:00+00:00,34,1,42002219,108.609375,108.671875,108.59375,108.671875,24309,ZN.v.0
2025-01-27 01:00:00+00:00,34,1,42002219,108.671875,108.75,108.671875,108.75,30551,ZN.v.0
2025-01-27 02:00:00+00:00,34,1,42002219,108.75,108.75,108.6875,108.71875,13210,ZN.v.0
2025-01-27 03:00:00+00:00,34,1,42002219,108.734375,108.734375,108.65625,108.65625,11075,ZN.v.0
2025-01-27 04:00:00+00:00,34,1,42002219,108.65625,108.6875,108.65625,108.6875,4802,ZN.v.0
2025-01-27 05:00:00+00:00,34,1,42002219,108.6875,108.71875,108.671875,108.703125,11560,ZN.v.0
2025-01-27 06:00:00+00:00,34,1,42002219,108.703125,108.8125,108.703125,108.796875,23597,ZN.v.0
2025-01-27 07:00:00+00:00,34,1,42002219,108.796875,108.953125,108.796875,108.9375,108450,ZN.v.0
2025-01-27 08:00:00+00:00,34,1,42002219,108.9375,109.0625,108.9375,109.046875,140761,ZN.v.0
2025-01-27 09:00:00+00:00,34,1,42002219,109.046875,109.21875,109.015625,109.078125,155605,ZN.v.0
2025-01-27 10:00:00+00:00,34,1,42002219,109.078125,109.3125,109.0625,109.296875,141536,ZN.v.0
2025-01-27 11:00:00+00:00,34,1,42002219,109.296875,109.375,109.234375,109.3125,168519,ZN.v.0
2025-01-27 12:00:00+00:00,34,1,42002219,109.3125,109.359375,109.140625,109.171875,160356,ZN.v.0
2025-01-27 13:00:00+00:00,34,1,42002219,109.171875,109.25,109.03125,109.109375,233584,ZN.v.0
2025-01-27 14:00:00+00:00,34,1,42002219,109.109375,109.21875,108.984375,108.984375,258366,ZN.v.0
2025-01-27 15:00:00+00:00,34,1,42002219,108.984375,109.078125,108.890625,109.0,226520,ZN.v.0
2025-01-27 16:00:00+00:00,34,1,42002219,108.984375,109.078125,108.9375,109.0625,162755,ZN.v.0
2025-01-27 17:00:00+00:00,34,1,42002219,109.0625,109.15625,109.0,109.109375,133044,ZN.v.0
2025-01-27 18:00:00+00:00,34,1,42002219,109.109375,109.21875,109.078125,109.125,129873,ZN.v.0
2025-01-27 19:00:00+00:00,34,1,42002219,109.109375,109.171875,109.0,109.15625,182085,ZN.v.0
2025-01-27 20:00:00+00:00,34,1,42002219,109.171875,109.1875,109.109375,109.125,134847,ZN.v.0
2025-01-27 21:00:00+00:00,34,1,42002219,109.140625,109.15625,109.078125,109.09375,83933,ZN.v.0
2025-01-27 23:00:00+00:00,34,1,42002219,109.0625,109.109375,108.984375,109.03125,17719,ZN.v.0
2025-01-28 00:00:00+00:00,34,1,42002219,109.03125,109.03125,108.9375,108.984375,17540,ZN.v.0
2025-01-28 01:00:00+00:00,34,1,42002219,108.984375,109.015625,108.921875,108.953125,26676,ZN.v.0
2025-01-28 02:00:00+00:00,34,1,42002219,108.953125,108.984375,108.921875,108.96875,25921,ZN.v.0
2025-01-28 03:00:00+00:00,34,1,42002219,108.984375,109.015625,108.953125,109.0,9860,ZN.v.0
2025-01-28 04:00:00+00:00,34,1,42002219,109.0,109.015625,108.9375,108.9375,8123,ZN.v.0
2025-01-28 05:00:00+00:00,34,1,42002219,108.953125,108.984375,108.953125,108.953125,8218,ZN.v.0
2025-01-28 06:00:00+00:00,34,1,42002219,108.96875,109.0,108.953125,108.96875,11750,ZN.v.0
2025-01-28 07:00:00+00:00,34,1,42002219,108.96875,109.03125,108.921875,108.9375,31730,ZN.v.0
2025-01-28 08:00:00+00:00,34,1,42002219,108.9375,108.9375,108.859375,108.90625,87131,ZN.v.0
2025-01-28 09:00:00+00:00,34,1,42002219,108.90625,108.921875,108.796875,108.859375,72947,ZN.v.0
2025-01-28 10:00:00+00:00,34,1,42002219,108.875,108.9375,108.828125,108.875,43951,ZN.v.0
2025-01-28 11:00:00+00:00,34,1,42002219,108.875,108.90625,108.859375,108.875,25491,ZN.v.0
2025-01-28 12:00:00+00:00,34,1,42002219,108.875,108.9375,108.859375,108.921875,61372,ZN.v.0
2025-01-28 13:00:00+00:00,34,1,42002219,108.90625,108.984375,108.859375,108.921875,138537,ZN.v.0
2025-01-28 14:00:00+00:00,34,1,42002219,108.921875,109.0625,108.875,108.984375,162841,ZN.v.0
2025-01-28 15:00:00+00:00,34,1,42002219,108.984375,109.0,108.8125,108.84375,144336,ZN.v.0
2025-01-28 16:00:00+00:00,34,1,42002219,108.828125,108.90625,108.796875,108.859375,93863,ZN.v.0
2025-01-28 17:00:00+00:00,34,1,42002219,108.859375,108.921875,108.828125,108.90625,95935,ZN.v.0
2025-01-28 18:00:00+00:00,34,1,42002219,108.90625,109.03125,108.875,108.9375,128661,ZN.v.0
2025-01-28 19:00:00+00:00,34,1,42002219,108.921875,109.046875,108.90625,109.03125,119535,ZN.v.0
2025-01-28 20:00:00+00:00,34,1,42002219,109.046875,109.15625,109.0,109.125,154308,ZN.v.0
2025-01-28 21:00:00+00:00,34,1,42002219,109.125,109.140625,109.078125,109.140625,92694,ZN.v.0
2025-01-28 23:00:00+00:00,34,1,42002219,109.125,109.15625,109.09375,109.140625,9156,ZN.v.0
2025-01-29 00:00:00+00:00,34,1,42002219,109.140625,109.21875,109.125,109.203125,19974,ZN.v.0
2025-01-29 01:00:00+00:00,34,1,42002219,109.21875,109.234375,109.1875,109.1875,9742,ZN.v.0
2025-01-29 02:00:00+00:00,34,1,42002219,109.203125,109.21875,109.1875,109.1875,5970,ZN.v.0
2025-01-29 03:00:00+00:00,34,1,42002219,109.203125,109.234375,109.1875,109.21875,10053,ZN.v.0
2025-01-29 04:00:00+00:00,34,1,42002219,109.21875,109.234375,109.1875,109.203125,4761,ZN.v.0
2025-01-29 05:00:00+00:00,34,1,42002219,109.21875,109.234375,109.1875,109.203125,9092,ZN.v.0
2025-01-29 06:00:00+00:00,34,1,42002219,109.203125,109.21875,109.171875,109.1875,10387,ZN.v.0
2025-01-29 07:00:00+00:00,34,1,42002219,109.1875,109.25,109.1875,109.25,25558,ZN.v.0
2025-01-29 08:00:00+00:00,34,1,42002219,109.234375,109.28125,109.203125,109.25,54825,ZN.v.0
2025-01-29 09:00:00+00:00,34,1,42002219,109.234375,109.265625,109.171875,109.203125,50661,ZN.v.0
2025-01-29 10:00:00+00:00,34,1,42002219,109.21875,109.21875,109.15625,109.15625,32180,ZN.v.0
2025-01-29 11:00:00+00:00,34,1,42002219,109.171875,109.1875,109.109375,109.140625,36259,ZN.v.0
2025-01-29 12:00:00+00:00,34,1,42002219,109.140625,109.234375,109.109375,109.234375,65463,ZN.v.0
2025-01-29 13:00:00+00:00,34,1,42002219,109.234375,109.28125,109.15625,109.203125,125896,ZN.v.0
2025-01-29 14:00:00+00:00,34,1,42002219,109.203125,109.28125,109.140625,109.21875,137924,ZN.v.0
